text,category,product_name,order_id
ياجماعه الخير انا من زمان اتعامل معاكم ومااشتكيت ولا مره، بس هالمره صراحه خيبتو ظني، الطاوله وصلت مخدوشه والخشب متقشر من تحت، وانا رجل كبير بالسن مو قاعد اتحمل كل يوم ارجع اتصل واشتكي، ياليت تشوفون لي حل,complaint,طاولة قهوة,6925
طاوله القهوه وصلت مكسوره من الرجل والله شي يزعل، ياليت تشوفون لي حل,complaint,طاولة قهوة,6925
السلام عليكم ابني، مادري وين اروح بموضوعي هذا والله. طلبت طاوله قهوه وجاني شي ثاني غير اللي بالصوره نهائيا، وتعبنا وانا اتصل على خدمة العملاء ومافيه احد يرد علينا، وانا رجل مااحب اتكلم بهالطريقه بس الموضوع صار يضايق,complaint,طاولة قهوة,6925
اخواني الاعزاء حبيت ابلغكم ان الخدمه عندكم تغيرت وصارت سيئه، كلمت المندوب وقال لي انتضر وبعدها قفل السماعه بوجهي، وهذي مو اول مره تصير معي، والله اني احترمتكم وطلبت منكم اكثر من مره بس ماكو تجاوب، ارجو ان الموضوع يوصل للمسؤول,complaint,طاولة قهوة,6925
ياخي انا مستغرب من level الخدمه عندكم! طلبت جوال سامسونج galaxy و وصلني الـ box مفتوح و الشاشه فيها خدش واضح. هذا مو delivery محترم ابداً. ابي حل بسرعه.,complaint,جوال سامسونج,2139
السلام عليكم ورحمه الله. للاسف تجربتي معكم سييه جدا. اتصلت خدمه الـ call center اكثر من مره ولا احد رد علي. و لما ردوا كانوا يتكلمون باسلوب مو حلو و كاني انا الغلطان. والله شي يقهر. انا ما راح اسكت عن حقي.,complaint,جوال سامسونج,2139
طلبت جوال سامسونج قبل اسبوعين والى الان ما وصل! كل يوم يقولون بكره بكره. هذا تأخير غير مبرر. الـ tracking يقول شي و الواقع شي ثاني. والله قهر. ابي حل مو كلام.,complaint,جوال سامسونج,2139
من جدكم؟؟ جوال سامسونج بـ هذا السعر و يطلع فيه عيب مصنعي؟ انا شاري الجهاز من عندكم و من ثاني يوم بدأ يطفى لحاله. رحت فرعكم قالوا لي هذا مو شغلنا و الـ warranty ما استفدت منه شي. يعني انا ارميه في الزباله؟ خدمه زفت بمعنى الكلمه.,complaint,جوال سامسونج,2139
يا اخوان انا مو فاهم ليش الـ delivery عندكم كذا. المفروض توصل الشحنه خلال ٣ ايام و الحين صار لها ١٠ ايام و لا حس و لا خبر. و الجوال سامسونج اللي طلبته الحين شكلي بنساه. والله لو ادري انكم كذا ما طلبت منكم.,complaint,جوال سامسونج,2139
الحذاء الرياضي وصل مقطوع من الجنب!! وش هالمستوى ذا، انا دافع فلوس مو ببلاش!!,complaint,حذاء رياضي,4733
ثلاث ايام وانا انتظر ولا احد رد علي!! خدمتكم زفت والله، خلاص مابي شي منكم,complaint,حذاء رياضي,4733
يا جماعه المنتج الي وصلني مو نفس الصوره ابدا!! مقاس غلط ولونه ثاني، حسبي الله,complaint,حذاء رياضي,4733
طلبي متأخر اسبوعين وعيوني عالطريق!! ابي احد يشرح لي ولا بلاش من هالكلام الفاضي,complaint,حذاء رياضي,4733
شريت حذا رياضي وغسلته مره وحده وانفك كله!! خساره فيه فلوسي، شي يقهر صراحه,complaint,حذاء رياضي,4733
وصلني الشاحن السريع مكسور من الزاويه,complaint,شاحن سريع,4814
خدمتكم سيئه والله وندمت اني طلبت منكم,complaint,شاحن سريع,4814
تاخير مو طبيعي ولا احد رد علي من اسبوع,complaint,شاحن سريع,4814
شاحن سريع نص ساعه مايشحن الا ١٠٪,complaint,شاحن سريع,4814
طلبي متاخر وكل ما ارسل محد يرد,complaint,شاحن سريع,4814
المكواة وصلت مكسوره!! وش ذا!! خربانه من اول استخدام!!,complaint,مكواة بخار,5554
تأخير ولا في الاحلام!! شهر كامل!! وانا انتظر!! خدمه زفت!!,complaint,مكواة بخار,5554
خدمة العملاء ولا شي!! ما يردون!! ارسل وانا انتظر!! تعبت!!,complaint,مكواة بخار,5554
مكواة البخار ما تنفع!! تصب مويه!! ولا تسخن زين!! حسبي الله!!,complaint,مكواة بخار,5554
الموظف اللي رد علي كان وقح!! ما يحترم العميل!! خدمه سيئه!!,complaint,مكواة بخار,5554
السلام عليكم، الحذاء الرياضي وصلني اليوم وفيه عيب مصنعي 😤 النعل منفصل من الجنب! وش هالحاله؟ صراحه توقعت جوده افضل 🙄,complaint,حذاء رياضي,6977
خدمتكم سيئه جدا 😡 طلبت قبل اسبوعين ولا احد رد علي ولا حتى اعتذروا. تعامل زفت 🤬 حسبي الله ونعم الوكيل,complaint,حذاء رياضي,6977
طلبي متأخر من عشر ايام وما وصل 😩 كل ما اراسل الدعم يقولون انتظر. صراحه تعبت من الانتظار 😤 وابي حل,complaint,حذاء رياضي,6977
المقاس غلط والحذاء الرياضي يجيني ضيق مره 😣 طلبت ٤٣ وجاني ٤٢! وش اسوي فيه الحين؟ خساره فلوس 😔,complaint,حذاء رياضي,6977
وصلني الحذاء الرياضي بدون الرباط 😳 وكمان فيه خدوش. هذا مو اللي شفته بالصور. استغفر الله 😒,complaint,حذاء رياضي,6977
السلام عليكم ورحمة الله، لو سمحتوا ابي اشرح لكم الي صار معي واتمنى تتقبلوني. طلبت من عندكم طقم مطبخ قبل اسبوعين تقريبا، ووصلني امس بعد طول انتظار، ولما فتحت الكرتون انصدمت. طبقين مكسورين من الطرف، والغطا فيه شرخ واضح. انا عارف ان الشحن يمكن ياثر، بس الكرتون نفسه كان مو مدعوم كفايه ومافيه شي يحمي الاشياء الزجاجيه. يعني الخساره طاحت علي وانا مو طرف فيها. حبيت ابلغكم بس، وربي يعطيكم العافيه على مجهودكم.,complaint,طقم مطبخ,6820
مساء الخير اخواني، اتمنى تكونون بخير. انا من الناس الي يحبون يتعاملون معكم دايم وسبق طلبت اكثر من مره، بس هالمره الموضوع مختلف شوي. طلبي وصل متاخر كثير، اكثر من عشر ايام وانا انتظر، وكل مره اتواصل يقولون لي بكره بكره. انا مو زعلان على التاخير بقدر ما اني زعلان ان مافيه احد يوضح لي شي. الخدمه صارت بارده شوي للامانه. عموما حبيت اوصل لكم الصوره كامله وانتوا اهل كرم.,complaint,طقم مطبخ,6820
هلا والله، بكتب لكم بكل هدوء لاني عارف انكم ماتقصرون عاده. مشكلتي مع طقم المطبخ الي جاني، الصراحه الجوده اقل من الي شفته في الصور ابدا. المقابض رخوه وتتحرك، ولونها مو نفس اللون المعروض، وفيه ريحه غريبه تطلع من بعض القطع. انا ماابي اظلمكم بس هذا الي شفته بعيني. تعبت وانا افكر كيف راح استخدمه، وحسافه لان كنت متحمس له كثير. الله يوفقكم واتمنى توصلون هالملاحظه للقسم المختص.,complaint,طقم مطبخ,6820
صباح الخير عليكم، عندي ملاحظه وابي اقولها بكل صراحه وباحترام. تعامل خدمة العملاء معي كان مو بالمستوى المطلوب للامانه. راسلت اكثر من مره بخصوص مشكله في طلبي، وردودهم كانت مختصره وكانهم مستعجلين يخلصون مني. انا مو جاي اتهام احد، بس حبيت تعرفون ان هالشي ياثر على ثقة العميل. انا باقي احب متجركم واتمنى لكم التوفيق، وبس حبيت انقل لكم تجربتي عشان تستفيدون منها.,complaint,طقم مطبخ,6820
